contestacao_id,pedido_id,data_pedido,mes,cliente_hash,loja_id,cidade,categoria_loja,motivo,relato_cliente,relato_ausente,itens_pedido,itens_contestados,percentual_itens_contestados,selecao_completa,foto_anexada,idade_conta_dias,contestacoes_60d,recorrencia_alta,evidencia_incompativel,cluster_conta,conta_relacionada,status_resposta_loja,sem_resposta_loja,rota_decisao,decisao_final,valor_pedido,valor_reembolso,valor_alto,score_regra,faixa_risco,exposicao_confirmada,exposicao_potencial
CON04541,PED056533,2025-06-21,2025-06,anon_71dccdea88,LOJ0402,São Paulo,Mercado,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,5,5,1.0,1,1,1254,0,0,1,,0,respondida,0,autoaprovada,aprovada,147.48,132.36,1,47,alto,1,132.36
CON04587,PED056794,2025-06-21,2025-06,anon_2b7bdbb4e0,LOJ0373,São Paulo,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,5,1,0.2,0,1,1296,0,0,0,,0,respondida,0,autoaprovada,aprovada,175.46,152.73,1,0,baixo,0,0.0
CON04591,PED051893,2025-06-21,2025-06,anon_d3f9091c94,LOJ0169,São Paulo,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,7,1,0.14285714285714285,0,1,2006,0,0,0,,0,sem_resposta,1,revisao_manual,aprovada,154.35,117.19,1,16,intermediario,0,0.0
CON04593,PED055023,2025-06-21,2025-06,anon_a4d2a8612c,LOJ0402,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,7,2,0.2857142857142857,0,0,1789,0,0,1,GRP078,1,sem_resposta,1,negada_ou_retirada,negada,85.17,0.0,0,52,alto,0,0.0
CON04596,PED051991,2025-06-21,2025-06,anon_143dcfee3c,LOJ0166,São Paulo,Farmácia,produto_avariado,O produto chegou danificado dentro da sacola.,0,2,2,1.0,1,0,1069,0,0,0,,0,respondida,0,autoaprovada,aprovada,176.47,171.0,1,33,alto,1,171.0
CON04661,PED057186,2025-06-21,2025-06,anon_f35ceb6289,LOJ0393,São Paulo,Farmácia,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,7,2,0.2857142857142857,0,1,2088,0,0,0,,0,respondida,0,autoaprovada,aprovada,378.08,347.63,1,0,baixo,0,0.0
CON04727,PED058080,2025-06-21,2025-06,anon_f072f7f6c7,LOJ0052,Campinas,Pet Shop,nao_entregue,O pedido não chegou no endereço informado.,0,3,2,0.6666666666666666,0,1,944,0,0,0,,0,respondida,0,autoaprovada,aprovada,93.51,80.92,0,-8,baixo,0,0.0
CON04734,PED056107,2025-06-21,2025-06,anon_c641fef74b,LOJ0229,Santos,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,5,0.8333333333333334,0,0,2007,1,0,0,,0,respondida,0,negada_ou_retirada,retirada,106.58,0.0,0,0,baixo,0,0.0
CON04738,PED052878,2025-06-21,2025-06,anon_aa9cf0c150,LOJ0246,São Paulo,Mercado,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,7,6,0.8571428571428571,0,0,1901,0,0,0,,0,sem_resposta,1,revisao_manual,aprovada,158.91,132.31,1,24,intermediario,1,132.31
CON04787,PED053828,2025-06-21,2025-06,anon_038437e0a4,LOJ0112,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,5,2,0.4,0,1,466,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,134.1,99.83,1,16,intermediario,0,0.0
CON03920,PED053497,2025-06-22,2025-06,anon_8a5b99b656,LOJ0288,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,1,0.16666666666666666,0,0,296,1,0,0,,0,respondida,0,autoaprovada,aprovada,136.12,118.16,1,8,baixo,1,118.16
CON03974,PED051450,2025-06-22,2025-06,anon_2207a3ca35,LOJ0277,Santos,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,1,0.5,0,1,1829,0,0,0,,0,respondida,0,autoaprovada,aprovada,160.37,125.71,1,0,baixo,0,0.0
CON03992,PED058070,2025-06-22,2025-06,anon_f99df253e3,LOJ0389,São Paulo,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,2,0.6666666666666666,0,1,469,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,101.05,76.75,0,8,baixo,0,0.0
CON04028,PED050385,2025-06-22,2025-06,anon_62252ca935,LOJ0379,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,1,0.5,0,0,849,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,132.35,115.42,1,24,intermediario,0,0.0
CON04064,PED051219,2025-06-22,2025-06,anon_ef3a4d43f9,LOJ0100,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,697,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,112.54,82.48,0,8,baixo,1,82.48
CON04120,PED050916,2025-06-22,2025-06,anon_8548e26e9c,LOJ0160,São Paulo,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,1,0.5,0,1,21,0,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,81.85,0.0,0,8,baixo,0,0.0
CON04140,PED052323,2025-06-22,2025-06,anon_42543db531,LOJ0434,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,0,878,6,1,0,GRP109,1,sem_resposta,1,autoaprovada,aprovada,108.94,103.79,1,58,alto,1,103.79
CON04177,PED058904,2025-06-22,2025-06,anon_1001c79f2c,LOJ0232,Sorocaba,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,7,4,0.5714285714285714,0,0,2311,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,220.73,194.8,1,24,intermediario,0,0.0
CON04181,PED053231,2025-06-22,2025-06,anon_be3d864e68,LOJ0425,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,956,0,0,0,,0,respondida,0,autoaprovada,aprovada,121.2,93.72,0,-8,baixo,0,0.0
CON04224,PED057408,2025-06-22,2025-06,anon_3f165752f5,LOJ0176,São Paulo,Farmácia,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,5,1,0.2,0,1,2140,2,0,0,,0,respondida,0,autoaprovada,aprovada,157.59,64.8,0,-8,baixo,0,0.0
CON04320,PED055534,2025-06-22,2025-06,anon_4b71cf1431,LOJ0018,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,5,1,0.2,0,0,2150,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,137.85,132.03,1,24,intermediario,1,132.03
CON04328,PED058032,2025-06-22,2025-06,anon_cb2e3f4cf6,LOJ0047,Campinas,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,2,1.0,1,1,1675,1,0,1,,0,sem_resposta,1,autoaprovada,aprovada,198.99,182.14,1,63,alto,1,182.14
CON04334,PED050089,2025-06-22,2025-06,anon_2247a169ef,LOJ0191,Campinas,Mercado,item_faltante,Não recebi todos os itens que estavam na nota.,0,3,1,0.3333333333333333,0,1,1268,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,80.88,71.83,0,8,baixo,0,0.0
CON04391,PED057994,2025-06-22,2025-06,anon_1fcdc3ff45,LOJ0100,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,2,1.0,1,0,1035,0,0,0,,0,sem_resposta,1,revisao_manual,negada,94.62,0.0,0,41,alto,0,0.0
CON04465,PED058859,2025-06-22,2025-06,anon_88ea6641f6,LOJ0201,Campinas,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,7,4,0.5714285714285714,0,0,1130,0,0,1,,0,sem_resposta,1,revisao_manual,aprovada,106.76,72.97,0,38,alto,0,0.0
CON04510,PED056649,2025-06-22,2025-06,anon_7fc3264b8b,LOJ0199,Campinas,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,3,1,0.3333333333333333,0,1,2310,0,0,0,,0,respondida,0,autoaprovada,aprovada,72.47,46.31,0,-8,baixo,0,0.0
CON04525,PED053076,2025-06-22,2025-06,anon_71534d57a6,LOJ0161,Sorocaba,Pet Shop,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,2,1.0,1,1,1259,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,159.5,153.79,1,41,alto,1,153.79
CON04535,PED050816,2025-06-22,2025-06,anon_67a43510d3,LOJ0367,São Paulo,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,7,5,0.7142857142857143,0,1,2177,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,102.84,48.93,0,8,baixo,0,0.0
CON04540,PED056918,2025-06-22,2025-06,anon_ff7e49f0e1,LOJ0033,São Paulo,Farmácia,qualidade,O produto estava com aparência ruim quando chegou.,0,2,1,0.5,0,1,1280,3,1,0,,0,respondida,0,autoaprovada,aprovada,135.22,118.34,1,20,intermediario,1,118.34
CON04580,PED059849,2025-06-22,2025-06,anon_ea5085025a,LOJ0292,São Paulo,Mercado,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,2,0.6666666666666666,0,0,1108,1,0,0,,0,respondida,0,autoaprovada,aprovada,171.9,158.01,1,8,baixo,0,0.0
CON04594,PED059765,2025-06-22,2025-06,anon_6316cec806,LOJ0392,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,6,4,0.6666666666666666,0,0,1343,0,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,107.47,0.0,0,16,intermediario,0,0.0
CON04607,PED049831,2025-06-22,2025-06,anon_2207a3ca35,LOJ0064,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,6,1,0.16666666666666666,0,1,835,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,90.16,51.12,0,8,baixo,0,0.0
CON04609,PED052572,2025-06-22,2025-06,anon_12842aed3c,LOJ0260,Santos,Farmácia,nao_entregue,O pedido não chegou no endereço informado.,0,3,2,0.6666666666666666,0,1,325,0,0,0,,0,respondida,0,autoaprovada,aprovada,171.78,150.0,1,0,baixo,0,0.0
CON04721,PED059512,2025-06-22,2025-06,anon_46787dee79,LOJ0290,São Paulo,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,7,2,0.2857142857142857,0,1,280,0,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,31.19,0.0,0,8,baixo,0,0.0
CON04786,PED053509,2025-06-22,2025-06,anon_c5225b72e7,LOJ0428,São Paulo,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,2,1.0,1,1,1716,0,0,1,,0,sem_resposta,1,revisao_manual,negada,45.84,0.0,0,55,alto,0,0.0
CON04006,PED059466,2025-06-23,2025-06,anon_be85836009,LOJ0156,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,2,0.6666666666666666,0,1,1332,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,115.38,98.33,1,16,intermediario,0,0.0
CON04017,PED054887,2025-06-23,2025-06,anon_c61c32185b,LOJ0360,São Paulo,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,2,1,0.5,0,1,1424,0,0,0,,0,respondida,0,autoaprovada,aprovada,99.5,94.69,0,-8,baixo,0,0.0
CON04024,PED054341,2025-06-23,2025-06,anon_8095b3ba27,LOJ0268,Santos,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,2,1.0,1,0,987,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,100.62,53.14,0,41,alto,0,0.0
CON04026,PED059443,2025-06-23,2025-06,anon_5723ec2503,LOJ0354,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,7,5,0.7142857142857143,0,0,2220,0,0,0,,0,respondida,0,autoaprovada,aprovada,84.08,79.47,0,0,baixo,0,0.0
CON04029,PED055870,2025-06-23,2025-06,anon_d0427cc01f,LOJ0422,Santos,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,2,1,0.5,0,1,1175,0,0,1,,0,respondida,0,revisao_manual,aprovada,64.32,32.35,0,14,intermediario,1,32.35
CON04041,PED059191,2025-06-23,2025-06,anon_9b5e887072,LOJ0196,Sorocaba,Farmácia,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,0,411,0,0,0,,0,respondida,0,autoaprovada,aprovada,118.26,95.96,0,0,baixo,0,0.0
CON04052,PED056775,2025-06-23,2025-06,anon_133f64a19f,LOJ0397,Santos,Mercado,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2,1,0.5,0,0,2129,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,76.01,59.46,0,16,intermediario,1,59.46
CON04062,PED059789,2025-06-23,2025-06,anon_cbb808c462,LOJ0321,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,3,1.0,1,0,1139,4,1,0,,0,respondida,0,autoaprovada,aprovada,75.87,51.66,0,45,alto,1,51.66
CON04186,PED054418,2025-06-23,2025-06,anon_54e48216f0,LOJ0099,São Paulo,Mercado,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,722,0,0,0,,0,respondida,0,autoaprovada,aprovada,118.3,87.97,0,-8,baixo,0,0.0
CON04263,PED055762,2025-06-23,2025-06,anon_97c93b19f8,LOJ0337,Campinas,Mercado,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,7,5,0.7142857142857143,0,1,1968,1,0,0,,0,respondida,0,revisao_manual,aprovada,126.01,93.18,0,-8,baixo,1,93.18
CON04479,PED053131,2025-06-23,2025-06,anon_9a5eb1bb75,LOJ0113,Santos,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,6,3,0.5,0,1,1671,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,98.55,65.93,0,8,baixo,1,65.93
CON04546,PED050442,2025-06-23,2025-06,anon_088a85ab82,LOJ0030,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,6,6,1.0,1,1,554,1,0,0,,0,respondida,0,negada_ou_retirada,negada,119.19,0.0,0,17,intermediario,0,0.0
CON04655,PED052988,2025-06-23,2025-06,anon_d5ed189441,LOJ0130,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,4,0.6666666666666666,0,0,1529,2,0,0,,0,respondida,0,autoaprovada,aprovada,132.23,115.31,1,8,baixo,0,0.0
CON04681,PED059588,2025-06-23,2025-06,anon_0b4ee6a887,LOJ0093,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,1,0.5,0,0,1075,3,1,0,,0,sem_resposta,1,autoaprovada,aprovada,147.71,137.46,1,44,alto,1,137.46
CON04713,PED054604,2025-06-23,2025-06,anon_8bb30513cc,LOJ0056,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,1,0.16666666666666666,0,0,1047,0,0,0,,0,respondida,0,autoaprovada,aprovada,88.7,76.34,0,0,baixo,0,0.0
CON04726,PED055541,2025-06-23,2025-06,anon_d365c3477d,LOJ0302,São Paulo,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,6,5,0.8333333333333334,0,1,1738,1,0,0,,0,respondida,0,autoaprovada,aprovada,147.12,103.95,1,0,baixo,0,0.0
CON04766,PED056608,2025-06-23,2025-06,anon_4ee88ea4d6,LOJ0328,Campinas,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,3,2,0.6666666666666666,0,1,1000,1,0,0,,0,sem_resposta,1,revisao_manual,aprovada,137.58,107.21,1,16,intermediario,1,107.21
CON03916,PED054790,2025-06-24,2025-06,anon_bb053e6898,LOJ0316,São Paulo,Mercado,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,7,3,0.42857142857142855,0,1,111,2,0,0,,0,respondida,0,autoaprovada,aprovada,150.67,132.09,1,0,baixo,1,132.09
CON03947,PED051846,2025-06-24,2025-06,anon_a9a814e355,LOJ0318,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,7,5,0.7142857142857143,0,1,1842,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,153.6,118.87,1,16,intermediario,0,0.0
CON03967,PED053206,2025-06-24,2025-06,anon_2c0f186e62,LOJ0432,São Paulo,Farmácia,nao_entregue,O pedido não chegou no endereço informado.,0,2,1,0.5,0,1,188,0,0,0,,0,respondida,0,autoaprovada,aprovada,246.1,213.04,1,0,baixo,0,0.0
CON03980,PED050319,2025-06-24,2025-06,anon_5be6a0e64e,LOJ0082,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,5,1,0.2,0,0,57,1,0,0,,0,respondida,0,negada_ou_retirada,retirada,132.62,0.0,0,0,baixo,0,0.0
CON04045,PED056748,2025-06-24,2025-06,anon_d8e37496b1,LOJ0002,Sorocaba,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,2,0.5,0,1,1446,2,0,0,,0,sem_resposta,1,revisao_manual,aprovada,107.89,64.98,0,8,baixo,0,0.0
CON04057,PED058895,2025-06-24,2025-06,anon_4fb6466a87,LOJ0050,São Paulo,Mercado,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,1,0.3333333333333333,0,1,1390,2,0,0,GRP019,1,sem_resposta,1,autoaprovada,aprovada,114.29,105.19,1,30,alto,1,105.19
CON04061,PED051362,2025-06-24,2025-06,anon_028e7c9bbd,LOJ0315,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,7,1,0.14285714285714285,0,1,659,1,0,1,,0,respondida,0,autoaprovada,aprovada,133.94,100.5,1,22,intermediario,0,0.0
CON04063,PED053439,2025-06-24,2025-06,anon_1d707fa7fd,LOJ0316,São Paulo,Farmácia,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,3,1,0.3333333333333333,0,0,37,1,0,0,,0,respondida,0,autoaprovada,aprovada,89.27,45.45,0,0,baixo,0,0.0
CON04071,PED056507,2025-06-24,2025-06,anon_56f4677e0d,LOJ0196,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,2089,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,112.02,102.02,1,16,intermediario,0,0.0
CON04093,PED052496,2025-06-24,2025-06,anon_62a121e34b,LOJ0421,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,5,1,0.2,0,0,832,0,0,0,,0,respondida,0,autoaprovada,aprovada,117.93,101.97,1,8,baixo,1,101.97
CON04134,PED055381,2025-06-24,2025-06,anon_617814e27f,LOJ0291,São Paulo,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,3,2,0.6666666666666666,0,0,2112,3,1,0,,0,sem_resposta,1,revisao_manual,aprovada,211.47,177.78,1,44,alto,1,177.78
CON04156,PED056612,2025-06-24,2025-06,anon_29cfb0022a,LOJ0307,Campinas,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,4,2,0.5,0,0,39,0,0,0,GRP126,1,sem_resposta,1,revisao_manual,aprovada,116.68,85.14,0,30,alto,0,0.0
CON04160,PED051856,2025-06-24,2025-06,anon_766e394462,LOJ0438,São Paulo,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,3,0.5,0,1,2034,0,0,0,,0,respondida,0,autoaprovada,aprovada,85.13,27.38,0,-8,baixo,0,0.0
CON04277,PED051573,2025-06-24,2025-06,anon_5bd2eb7b3c,LOJ0399,Sorocaba,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,5,5,1.0,1,1,1265,0,0,0,,0,respondida,0,negada_ou_retirada,retirada,51.35,0.0,0,17,intermediario,0,0.0
CON04294,PED059345,2025-06-24,2025-06,anon_65cf66238e,LOJ0376,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,1,1659,0,0,0,,0,respondida,0,autoaprovada,aprovada,131.93,95.59,0,-8,baixo,0,0.0
CON04301,PED049955,2025-06-24,2025-06,anon_d30c08b842,LOJ0442,Santos,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,6,1,0.16666666666666666,0,1,1929,0,0,0,,0,respondida,0,autoaprovada,aprovada,103.3,88.87,0,-8,baixo,0,0.0
CON04346,PED050175,2025-06-24,2025-06,anon_3985916851,LOJ0378,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,1949,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,159.92,125.65,1,16,intermediario,0,0.0
CON04394,PED050608,2025-06-24,2025-06,anon_1f8cf132cc,LOJ0252,São Paulo,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,4,1.0,1,1,1988,1,0,1,,0,sem_resposta,1,autoaprovada,aprovada,216.73,209.49,1,63,alto,1,209.49
CON04395,PED050128,2025-06-24,2025-06,anon_b88787f342,LOJ0322,Sorocaba,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,5,5,1.0,1,0,2365,0,0,0,,0,respondida,0,autoaprovada,aprovada,74.02,54.63,0,25,intermediario,1,54.63
CON04408,PED058624,2025-06-24,2025-06,anon_842e74ec9b,LOJ0130,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,4,3,0.75,0,0,1342,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,113.38,53.73,0,16,intermediario,0,0.0
CON04421,PED051913,2025-06-24,2025-06,anon_5dab4f33b6,LOJ0373,Santos,Mercado,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,1,2086,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,109.59,77.36,0,8,baixo,1,77.36
CON04447,PED054566,2025-06-24,2025-06,anon_c6b6c8252e,LOJ0431,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,7,2,0.2857142857142857,0,1,287,0,0,0,GRP055,1,respondida,0,autoaprovada,aprovada,134.46,101.94,1,14,intermediario,0,0.0
CON04488,PED059667,2025-06-24,2025-06,anon_9265455d33,LOJ0059,Campinas,Mercado,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,1,0.25,0,0,1736,1,0,0,,0,respondida,0,autoaprovada,aprovada,118.32,102.01,1,8,baixo,0,0.0
CON04491,PED052855,2025-06-24,2025-06,anon_1f48f58f8f,LOJ0098,Campinas,Pet Shop,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,5,4,0.8,0,1,1524,0,0,1,,0,sem_resposta,1,autoaprovada,aprovada,180.57,142.86,1,38,alto,0,0.0
CON04512,PED053361,2025-06-24,2025-06,anon_71a50c2f62,LOJ0133,Campinas,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,6,0.8571428571428571,0,1,767,1,0,0,,0,respondida,0,autoaprovada,aprovada,86.37,77.25,0,-8,baixo,0,0.0
CON04523,PED059993,2025-06-24,2025-06,anon_198dcc802d,LOJ0149,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,4,0.8,0,0,1708,0,0,1,,0,sem_resposta,1,autoaprovada,aprovada,84.81,77.59,0,38,alto,1,77.59
CON04543,PED057744,2025-06-24,2025-06,anon_322d40d867,LOJ0342,Sorocaba,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,6,6,1.0,1,1,1352,5,1,0,,0,sem_resposta,1,revisao_manual,negada,94.16,0.0,0,53,alto,0,0.0
CON04558,PED050123,2025-06-24,2025-06,anon_f3a5debf58,LOJ0432,São Paulo,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,2,1,0.5,0,0,1810,1,0,0,,0,respondida,0,revisao_manual,negada,51.74,0.0,0,0,baixo,0,0.0
CON04598,PED049837,2025-06-24,2025-06,anon_f605afacbc,LOJ0122,Santos,Mercado,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,1,642,1,0,0,,0,respondida,0,autoaprovada,aprovada,94.09,78.44,0,-8,baixo,0,0.0
CON04601,PED050333,2025-06-24,2025-06,anon_e5bb6162f3,LOJ0012,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,4,3,0.75,0,1,411,0,0,0,,0,respondida,0,autoaprovada,aprovada,189.44,166.96,1,0,baixo,0,0.0
CON04608,PED052835,2025-06-24,2025-06,anon_4c636dc788,LOJ0387,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,7,3,0.42857142857142855,0,0,287,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,196.65,117.67,1,24,intermediario,0,0.0
CON04763,PED056118,2025-06-24,2025-06,anon_ffebe736a5,LOJ0055,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,3,1,0.3333333333333333,0,1,1122,0,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,57.77,0.0,0,8,baixo,0,0.0
CON04770,PED058796,2025-06-24,2025-06,anon_16a91283f8,LOJ0075,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2,2,1.0,1,0,285,2,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,117.52,0.0,0,41,alto,0,0.0
CON03926,PED058344,2025-06-25,2025-06,anon_077d5599ce,LOJ0119,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,3,0.6,0,0,2334,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,93.19,45.21,0,16,intermediario,0,0.0
CON03941,PED053844,2025-06-25,2025-06,anon_9355bf32c9,LOJ0186,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,2,0.6666666666666666,0,1,1016,0,0,0,,0,respondida,0,autoaprovada,aprovada,100.28,74.25,0,-8,baixo,0,0.0
CON03965,PED056543,2025-06-25,2025-06,anon_bf3104c61f,LOJ0147,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,877,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,152.71,140.57,1,16,intermediario,0,0.0
CON03983,PED053362,2025-06-25,2025-06,anon_18786816af,LOJ0051,Sorocaba,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,5,5,1.0,1,1,600,1,0,0,,0,respondida,0,autoaprovada,aprovada,111.62,93.34,0,17,intermediario,1,93.34
CON03986,PED052209,2025-06-25,2025-06,anon_c5c3a51091,LOJ0025,Santos,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,7,6,0.8571428571428571,0,1,234,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,190.6,166.59,1,16,intermediario,1,166.59
CON04027,PED054077,2025-06-25,2025-06,anon_a30f70c348,LOJ0080,São Paulo,Pet Shop,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,3,0.75,0,1,1095,2,0,0,,0,respondida,0,autoaprovada,aprovada,155.36,143.01,1,0,baixo,0,0.0
CON04044,PED059525,2025-06-25,2025-06,anon_9f0c641e4f,LOJ0206,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,3,1,0.3333333333333333,0,1,2173,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,133.94,112.89,1,16,intermediario,0,0.0
